Step,Distance,Delta Roll,Delta Pitch,Delta Yaw,Force
161,0.3542999754204359,0.0001885164422432695,0.000512826635357333,-0.0003149969388372726,22.046109512568336
162,0.3543143335704051,0.00017695083480759877,0.0004609850700793727,-0.00028695420231422274,22.046109512568336
163,0.35432748795783253,0.00016630681815499318,0.00041441390415296043,-0.00026191006545439464,22.046109512568336
164,0.35433961234276773,0.0001565343475804504,0.00037256651542949554,-0.00023952928331567175,22.046109512568336
165,0.35435085369808605,0.00014758083187897954,0.00033493955613704833,-0.00021951612420453156,22.046109512568336
166,0.354361336819238,0.00013939297239033978,0.00030108282191326774,-0.00020161032776143116,22.046109512568336
167,0.35437116779052297,0.0001319178971074031,0.0002706004975454535,-0.00018558277651072876,22.046109512568336
168,0.35438043674961844,0.00012510388578075294,0.00024314656551137074,-0.00017123131498633513,22.046109512568336
169,0.3543892202275156,0.00011890087379038406,0.00021841748593375845,-0.0001583770076640803,22.046109512568336
170,0.3543975832017116,0.00011326083260794207,0.0001961445840192977,-0.00014686096258214739,22.046109512568336
171,0.35440558091099,0.00010813806511054125,0.00017608757161151624,-0.00013654171713495673,22.046109512568336
172,0.354413260438645,0.00010348942363052062,0.00015802971543877887,-0.00012729310565132298,22.046109512568336
173,0.35442066206310635,9.927444940087682e-05,0.00014177454521535073,-0.00011900250085025713,22.046109512568336
174,0.3544278203838372,9.545543447870841e-05,0.00012714369471098497,-0.00011156932774673694,22.046109512568336
175,0.35443476524314044,9.199741357974746e-05,0.00011397541571109838,-0.00010490377196807205,22.046109512568336
176,0.35444152247368477,8.88680987067403e-05,0.00010212339470143661,-9.892563128321431e-05,22.046109512568336
177,0.35444811450473174,8.603777199001073e-05,9.145564290887198e-05,-9.356328144740634e-05,22.046109512568336
178,0.3544545608579692,8.347915175352938e-05,8.185336044793103e-05,-8.875274218162754e-05,22.046109512568336
179,0.3544608785585877,8.116724440627722e-05,7.320976555740821e-05,-8.443683658682506e-05,22.046109512568336
180,0.35446708248102626,7.907919145511144e-05,6.542892571252401e-05,-8.056443955926225e-05,22.046109512568336
181,0.3544731856431316,7.719411772395545e-05,5.842463820625587e-05,-7.708981018299949e-05,22.046109512568336
182,0.3544791994581562,7.549298430022945e-05,5.2119397865080244e-05,-7.397200155293827e-05,22.046109512568336
183,0.3544851339511614,7.395844794855222e-05,4.644347176376851e-05,-7.117434021251396e-05,22.046109512568336
184,0.35449099794471867,7.257472769195417e-05,4.1334083937133456e-05,-6.866396687978949e-05,22.046109512568336
185,0.35449679921794736,7.132747875600033e-05,3.673470142274704e-05,-6.6411430401081e-05,22.046109512568336
186,0.3545025446424794,7.020367390087046e-05,3.2594407332636743e-05,-6.439032768288945e-05,22.046109512568336
187,0.3545082402986446,6.919149210240504e-05,2.8867345828026416e-05,-6.257698341550905e-05,22.046109512568336
188,0.35451389157488605,6.828021456053434e-05,2.551222595020275e-05,-6.0950164472375895e-05,22.046109512568336
189,0.35451950325306714,6.746012796563506e-05,2.2491874425889514e-05,-5.949082479665969e-05,22.046109512568336
190,0.35452507958196655,6.67224349087725e-05,1.977283060122237e-05,-5.818187731335967e-05,22.046109512568336
191,0.3545306243408698,6.605917123838624e-05,1.7324978933375147e-05,-5.700798993927559e-05,22.046109512568336
192,0.35453614089481894,6.54631300926134e-05,1.5121215851515713e-05,-5.5955403145001305e-05,22.046109512568336
193,0.3545416322427883,6.492779225730771e-05,1.3137148458874927e-05,-5.5011766805676544e-05,22.046109512568336
194,0.35454710105980225,6.444726247920585e-05,1.1350822730804567e-05,-5.416599429942243e-05,22.046109512568336
195,0.3545525497338424,6.401621131439939e-05,9.742478851088033e-06,-5.3408132008198054e-05,22.046109512568336
196,0.354557980398236,6.362982210843527e-05,8.294331272451494e-06,-5.2729242555457635e-05,22.046109512568336
197,0.3545633949601252,6.32837427051669e-05,6.99037110885592e-06,-5.2121300288401896e-05,22.046109512568336
198,0.3545687951255225,6.297404150936713e-05,5.816188562574043e-06,-5.157709767361629e-05,22.046109512568336
199,0.3545741824213952,6.269716753601884e-05,4.758813271521501e-06,-5.109016142770262e-05,22.046109512568336
200,0.3545795582151597,6.244991412387435e-05,3.8065706763568127e-06,-5.06546773386768e-05,22.046109512568336
201,0.35458492373192063,6.222938599629302e-05,2.948952727177545e-06,-5.026542285520991e-05,22.046109512568336
202,0.35459028006973575,6.203296938487313e-05,2.1765014592778354e-06,-4.9917706625794705e-05,22.046109512568336
203,0.35459562821315677,6.18583049480037e-05,1.48070414024426e-06,-4.96073142606357e-05,22.046109512568336
204,0.35460096904525606,6.170326323946541e-05,8.538988470696563e-07,-4.9330459668500695e-05,22.046109512568336
205,0.35460630335832405,6.156592249615401e-05,2.891894435308462e-07,-4.908374138954397e-05,22.046109512568336
206,0.35461163186339134,6.144454853664883e-05,-2.1963096011323738e-07,-4.886410340703279e-05,22.046109512568336
207,0.3546169551987174,6.133757657682539e-05,-6.78148903410225e-07,-4.8668799973435045e-05,22.046109512568336
208,0.3546222739373601,6.124359478416609e-05,-1.091392583485451e-06,-4.849536403650351e-05,22.046109512568336
209,0.3546275885939359,6.116132940983122e-05,-1.4638876600747697e-06,-4.834157889313379e-05,22.046109512568336
210,0.354632899630655,6.108963135158519e-05,-1.799707480132362e-06,-4.820545273822724e-05,22.046109512568336
211,0.3546382074627203,6.1027464010532393e-05,-2.1025182786127417e-06,-4.808519581022408e-05,22.046109512568336
212,0.35464351246315395,6.097389232024853e-05,-2.375619863054235e-06,-4.7979199866697576e-05,22.046109512568336
213,0.3546488149671185,6.092807283870628e-05,-2.621982230510689e-06,-4.788601975088819e-05,22.046109512568336
214,0.3546541152757849,6.0889244800055314e-05,-2.8442785276527886e-06,-4.78043568346076e-05,22.046109512568336
215,0.3546594136597997,6.0856722032909266e-05,-3.0449147179645314e-06,-4.773304414610047e-05,22.046109512568336
216,0.35466471036239205,6.082988566715741e-05,-3.2260562846997413e-06,-4.767103301033527e-05,22.046109512568336
217,0.3546700056021589,6.0808177547766465e-05,-3.389652266028165e-06,-4.7617381047442014e-05,22.046109512568336
218,0.35467529957556426,6.079109429206753e-05,-3.537456888519364e-06,-4.7571241390657885e-05,22.046109512568336
219,0.3546805924591814,6.077818192400386e-05,-3.6710490391611563e-06,-4.753185299975066e-05,22.046109512568336
220,0.3546858844117056,6.076903103497955e-05,-3.791849789414048e-06,-4.7498531958013736e-05,22.046109512568336
221,0.35469117557576046,6.076327241482105e-05,-3.901138170236962e-06,-4.747066365273778e-05,22.046109512568336
222,0.3546964660795209,6.0760573110840714e-05,-4.00006536903641e-06,-4.7447695749411325e-05,22.046109512568336
223,0.35470175603817033,6.07606328710375e-05,-4.089667507223283e-06,-4.7429131878927445e-05,22.046109512568336
224,0.3547070455552095,6.076318093839461e-05,-4.170877141573826e-06,-4.7414525964942224e-05,22.046109512568336
225,0.3547123347236334,6.07679731547961e-05,-4.2445336154883774e-06,-4.740347712681587e-05,22.046109512568336
226,0.35471762362698794,6.0774789351025764e-05,-4.311392376310508e-06,-4.7395625099375124e-05,22.046109512568336
227,0.3547229123403205,6.0783430991762086e-05,-4.3721333602253505e-06,-4.739064611714166e-05,22.046109512568336
228,0.3547282009310334,6.079371905265418e-05,-4.427368540360632e-06,-4.7388249215676864e-05,22.046109512568336
229,0.35473348945965255,6.0805492101678733e-05,-4.477648720135896e-06,-4.738817290810965e-05,22.046109512568336
230,0.3547387779805172,6.081860457527455e-05,-4.523469647038647e-06,-4.739018219829944e-05,22.046109512568336
231,0.35474406654240126,6.08329252156814e-05,-4.565277515672373e-06,-4.739406589683304e-05,22.046109512568336
232,0.35474935518907097,6.084833566815106e-05,-4.603473920866685e-06,-4.7399634209092935e-05,22.046109512568336
233,0.3547546439597876,6.086472921209562e-05,-4.6384203161720094e-06,-4.740671656753015e-05,22.046109512568336
234,0.35475993288975866,6.088200961897883e-05,-4.6704420252841055e-06,-4.741515968380295e-05,22.046109512568336
235,0.35476522201054406,6.0900090119275774e-05,-4.6998318540270034e-06,-4.7424825798189635e-05,22.046109512568336
236,0.35477051135042204,6.0918892474060016e-05,-4.72685334071965e-06,-4.743559110638591e-05,22.046109512568336
237,0.3547758009347167,6.093834613807302e-05,-4.75174368104736e-06,-4.7447344345631634e-05,22.046109512568336
238,0.3547810907860952,6.0958387500420486e-05,-4.774716361916065e-06,-4.7459985524218874e-05,22.046109512568336
239,0.35478638092483206,6.097895920547103e-05,-4.795963530529468e-06,-4.747342477958577e-05,22.046109512568336
240,0.35479167136905004,6.10000095356611e-05,-4.815658128037858e-06,-4.7487581352126386e-05,22.046109512568336
241,0.3547969621349347,6.102149185931439e-05,-4.833955808875023e-06,-4.7502382663021374e-05,22.046109512568336
242,0.3548022532369279,6.104336412970923e-05,-4.8509966691479e-06,-4.751776348536629e-05,22.046109512568336
243,0.3548075446879026,6.106558843343991e-05,-4.866906801148651e-06,-4.7533665199400724e-05,22.046109512568336
244,0.3548128364993195,6.108813058522956e-05,-4.881799693529088e-06,-4.755003512309786e-05,22.046109512568336
245,0.35481812868136803,6.111095976102376e-05,-4.895777491087384e-06,-4.756682591060407e-05,22.046109512568336
246,0.354823421243094,6.113404816749935e-05,-4.90893212871102e-06,-4.758399501158945e-05,22.046109512568336
247,0.3548287141925129,6.115737074239292e-05,-4.9213463514385936e-06,-4.760150418541693e-05,22.046109512568336
248,0.35483400753671335,6.118090488920203e-05,-4.9330946336634264e-06,-4.7619319064445836e-05,22.046109512568336
249,0.3548393012819492,6.120463023098211e-05,-4.944244005744558e-06,-4.763740876167905e-05,22.046109512568336
250,0.35484459543372343,6.122852839469673e-05,-4.954854797767361e-06,-4.765574551802571e-05,22.046109512568336
251,0.3548498899968627,6.12525828135091e-05,-4.964981309141248e-06,-4.7674304385432466e-05,22.046109512568336
252,0.35485518497558444,6.127677854834701e-05,-4.974672412294546e-06,-4.769306294201137e-05,22.046109512568336
253,0.35486048037355794,6.130110212803075e-05,-4.983972094202426e-06,-4.7712001036166744e-05,22.046109512568336
254,0.3548657761939592,6.132554140565462e-05,-4.9929199451292936e-06,-4.7731100556401565e-05,22.046109512568336
255,0.35487107243951965,6.13500854276694e-05,-5.0015515977774875e-06,-4.775034522471883e-05,22.046109512568336
256,0.35487636911257014,6.137472431602121e-05,-5.009899123548101e-06,-4.7769720410754946e-05,22.046109512568336
257,0.35488166621508177,6.139944916316864e-05,-5.017991388117648e-06,-4.778921296487853e-05,22.046109512568336
258,0.35488696374870016,6.142425193695899e-05,-5.025854371337734e-06,-4.780881106801887e-05,22.046109512568336
259,0.35489226171477906,6.144912539278735e-05,-5.033511456581375e-06,-4.78285040969445e-05,22.046109512568336
