Step,Distance,Delta Roll,Delta Pitch,Delta Yaw,Force
158,0.35449092874151045,-1.8994298229380036e-05,3.7523079005619133e-07,-6.983276616674191e-05,2.857561665002148
159,0.35449120188115074,-1.8833529673134564e-05,3.700726152910949e-07,-6.975832295305638e-05,2.857561665002148
160,0.35449146418345123,-1.8671968228289873e-05,3.646271145296698e-07,-6.96830629253297e-05,2.857561665002148
161,0.35449171560618975,-1.8509560946622372e-05,3.588986245417481e-07,-6.960704114783714e-05,2.857561665002148
162,0.35449195611047746,-1.8346254679091347e-05,3.5289116649406264e-07,-6.953031304918054e-05,2.857561665002148
163,0.35449218566080587,-1.8181996130284264e-05,3.466084893433142e-07,-6.945293438525577e-05,2.857561665002148
164,0.35449240422509404,-1.8016731912773313e-05,3.4005411059800924e-07,-6.93749612026992e-05,2.857561665002148
165,0.3544926117747337,-1.785040859836329e-05,3.332313504633699e-07,-6.929644980291065e-05,2.857561665002148
166,0.35449280828463337,-1.7682972766586146e-05,3.2614336485381483e-07,-6.921745670669042e-05,2.857561665002148
167,0.35449299373325943,-1.7514371053994895e-05,3.1879317275440574e-07,-6.913803861946268e-05,2.857561665002148
168,0.35449316810267684,-1.7344550198661325e-05,3.111836818281422e-07,-6.905825239725055e-05,2.857561665002148
169,0.3544933313785884,-1.717345708636131e-05,3.0331771095348794e-07,-6.897815501326934e-05,2.857561665002148
170,0.35449348355037047,-1.7001038790098733e-05,2.951980098919726e-07,-6.889780352532091e-05,2.857561665002148
171,0.3544936246111087,-1.682724261433677e-05,2.868272777567515e-07,-6.88172550438823e-05,2.857561665002148
172,0.35449375455763193,-1.6652016130791482e-05,2.7820817903312366e-07,-6.873656670093069e-05,2.857561665002148
173,0.3544938733905434,-1.6475307219820934e-05,2.6934335722317296e-07,-6.865579561946738e-05,2.857561665002148
174,0.35449398111425157,-1.6297064102932526e-05,2.602354474634527e-07,-6.857499888381634e-05,2.857561665002148
175,0.3544940777369976,-1.6117235379908837e-05,2.5088708867082586e-07,-6.849423351062662e-05,2.857561665002148
176,0.3544941632708824,-1.5935770061314972e-05,2.4130093156937704e-07,-6.841355642051208e-05,2.857561665002148
177,0.3544942377318918,-1.5752617600828248e-05,2.3147964833825088e-07,-6.833302441048572e-05,2.857561665002148
178,0.35449430113992,-1.5567727812459967e-05,2.214259329169632e-07,-6.825269423594866e-05,2.857561665002148
179,0.3544943535187895,-1.53810498833451e-05,2.1114244244113676e-07,-6.817262358501365e-05,2.857561665002148
180,0.3544943948962975,-1.5192534706987007e-05,2.0063195595998454e-07,-6.809286882962277e-05,2.857561665002148
181,0.3544944253044523,-1.5000833508249657e-05,1.8982507077880408e-07,-6.801478004716325e-05,2.857561665002148
182,0.3544944447790131,-1.4807475655231886e-05,1.7880611624110368e-07,-6.793686184534262e-05,2.857561665002148
183,0.35449445364759313,-1.4612596032037573e-05,1.675875389961501e-07,-6.78589459417297e-05,2.857561665002148
184,0.3544944516180808,-1.4416182592569271e-05,1.5617326766248495e-07,-6.778104656791121e-05,2.857561665002148
185,0.3544944386847961,-1.4218210396776953e-05,1.4456639747528756e-07,-6.770319716795664e-05,2.857561665002148
186,0.35449441488167915,-1.4019954967459113e-05,1.3284216001108186e-07,-6.762413835845414e-05,2.857561665002148
187,0.35449438025436203,-1.3819815306614913e-05,1.2092218506509767e-07,-6.75454554176461e-05,2.857561665002148
188,0.35449433485505955,-1.3617586573744233e-05,1.0880017098369166e-07,-6.74674054401993e-05,2.857561665002148
189,0.3544942787409468,-1.3413213526991541e-05,9.647857948102967e-08,-6.739006091124461e-05,2.857561665002148
190,0.35449421197354203,-1.3206654204100945e-05,8.396076963679277e-08,-6.731347521092906e-05,2.857561665002148
191,0.35449413461846757,-1.2997868001729528e-05,7.125030709875801e-08,-6.723769958113791e-05,2.857561665002148
192,0.3544940467453546,-1.2786814909393484e-05,5.835076752891411e-08,-6.71627847571145e-05,2.857561665002148
193,0.3544939484278071,-1.2573455601927463e-05,4.526566881879468e-08,-6.708878108018137e-05,2.857561665002148
194,0.35449383974338355,-1.2357751697678055e-05,3.199849783475095e-08,-6.701573829410529e-05,2.857561665002148
195,0.35449372077358904,-1.2139665534149913e-05,1.8552727809595384e-08,-6.694370575989802e-05,2.857561665002148
196,0.3544935916038294,-6.407681609132966e-06,-3.2655090099753535e-07,-7.154209123315782e-05,2.857561665002148
197,0.3544934523234602,-4.910308408767605e-07,-6.9166682090116e-07,-7.636218854970505e-05,2.857561665002148
198,0.3544937288085197,5.414165513428771e-06,-1.054232771119379e-06,-8.11427235859349e-05,2.857561665002148
199,0.35449443195965713,1.131220197541083e-05,-1.4135368189338583e-06,-8.587689197344175e-05,2.857561665002148
200,0.35449531132009,1.7208592317441428e-05,-1.7704333965085084e-06,-9.056778428367662e-05,2.857561665002148
201,0.35449626236690246,1.7595016581850588e-05,-1.7945582086065228e-06,-9.054852956780819e-05,2.857561665002148
202,0.3544972398721483,1.7802917104425832e-05,-1.7985231812123193e-06,-9.026974700080431e-05,2.857561665002148
203,0.3544982242901984,1.8030271611024774e-05,-1.805551261280236e-06,-8.999422540028004e-05,2.857561665002148
204,0.35449920728605444,1.8154212020515815e-05,-1.764967489914504e-06,-8.982414291415248e-05,2.857561665002148
205,0.35450018539567046,1.8248101214446423e-05,-1.7159165096702902e-06,-8.970123868751367e-05,2.857561665002148
206,0.3545011821467492,1.8312949251075852e-05,-1.6587522833566571e-06,-8.962534433215798e-05,2.857561665002148
207,0.3545021800536418,1.8349350190227656e-05,-1.5927074746457936e-06,-8.959668072647062e-05,2.857561665002148
208,0.35450317914323687,1.8358052515399238e-05,-1.5172792540374403e-06,-8.961565737645865e-05,2.857561665002148
209,0.3545041796207062,1.8460045446921924e-05,-1.4840112591119062e-06,-8.958866192484753e-05,2.857561665002148
210,0.35450518173656376,1.8578685111858562e-05,-1.4530787420363736e-06,-8.957247682257599e-05,2.857561665002148
211,0.35450618575400844,1.8711862316589388e-05,-1.4232022263527268e-06,-8.956625651729755e-05,2.857561665002148
212,0.3545071919379728,1.8858704961477456e-05,-1.3943826354667621e-06,-8.956926115594662e-05,2.857561665002148
213,0.35450820054984405,1.9018389408387294e-05,-1.3666620984398305e-06,-8.958084062342568e-05,2.857561665002148
214,0.3545092118436852,1.919013932258906e-05,-1.3400751525394217e-06,-8.96003930674312e-05,2.857561665002148
215,0.3545102260631908,1.9373228594243844e-05,-1.3146248834527974e-06,-8.96273544647009e-05,2.857561665002148
216,0.3545112434383153,1.9566983338759058e-05,-1.2902806592274275e-06,-8.966120950695807e-05,2.857561665002148
217,0.35451226418278703,1.9770434156818337e-05,-1.2668333434662228e-06,-8.970186182549042e-05,2.857561665002148
218,0.35451328850106,1.998280778101602e-05,-1.2441192698720018e-06,-8.974914860940637e-05,2.857561665002148
219,0.35451431670683015,2.0203608933666572e-05,-1.2220742139690265e-06,-8.980269875354928e-05,2.857561665002148
220,0.35451534905005166,2.043236634454715e-05,-1.2006325914581952e-06,-8.986218582850559e-05,2.857561665002148
221,0.3545163856858045,2.066864021426085e-05,-1.1797363487275893e-06,-8.992729984320091e-05,2.857561665002148
222,0.35451742676965997,2.0912365288516814e-05,-1.1594886877352994e-06,-8.999737142314715e-05,2.857561665002148
223,0.3545184724523073,2.1163353963071788e-05,-1.1399411507517776e-06,-9.007185232747096e-05,2.857561665002148
224,0.3545195228776905,2.142120983119611e-05,-1.121048907398725e-06,-9.01504557531172e-05,2.857561665002148
225,0.3545205781825175,2.2453964148905214e-05,-1.2153818784221838e-06,-8.95976739012044e-05,2.857561665002148
226,0.3545216384963299,2.3459002210568514e-05,-1.3096307798332598e-06,-8.903585616924157e-05,2.857561665002148
227,0.3545226072005184,2.4436725807497343e-05,-1.3996607770294658e-06,-8.845652848192754e-05,2.857561665002148
228,0.35452358100943404,2.5389007754306193e-05,-1.4859389894261723e-06,-8.786009937597723e-05,2.857561665002148
229,0.3545245576720132,2.6317290114796782e-05,-1.5689114057249045e-06,-8.724738435751181e-05,2.857561665002148
230,0.3545255371544187,2.6454415219756562e-05,-1.5364317530908169e-06,-8.725439664464533e-05,2.857561665002148
231,0.3545265197196744,2.660434902610476e-05,-1.5022642887552174e-06,-8.725940817561246e-05,2.857561665002148
232,0.35452750573035435,2.676664070202506e-05,-1.4706250975993207e-06,-8.727115641352578e-05,2.857561665002148
233,0.35452849554580357,2.694010121544466e-05,-1.441184288747399e-06,-8.72896219288222e-05,2.857561665002148
234,0.3545294894784954,2.712393847383865e-05,-1.4135608395526854e-06,-8.73143877271985e-05,2.857561665002148
235,0.3545304877551571,2.731753206433041e-05,-1.3873263255415045e-06,-8.734504206336265e-05,2.857561665002148
236,0.3545314905721333,2.7519769833883603e-05,-1.3620141083081626e-06,-8.738104870521417e-05,2.857561665002148
237,0.3545324981026501,2.773092604222427e-05,-1.3375387105274418e-06,-8.742222098220625e-05,2.857561665002148
238,0.3545335105060728,2.7950529058085043e-05,-1.3137713117172821e-06,-8.746823856992607e-05,2.857561665002148
239,0.3545345279345272,2.8178128904610138e-05,-1.2906670284307254e-06,-8.751876435001633e-05,2.857561665002148
240,0.3545355505361319,2.8908937620908406e-05,-1.3429571194434333e-06,-8.709585768522446e-05,2.857561665002148
241,0.3545365784555679,2.9618261701003235e-05,-1.3939382091154863e-06,-8.66710391135949e-05,2.857561665002148
242,0.35453754503131857,3.0311859188980604e-05,-1.4423242166272668e-06,-8.62369788951177e-05,2.857561665002148
243,0.35453851746301845,3.0990945188325014e-05,-1.488516713504806e-06,-8.579384213875612e-05,2.857561665002148
244,0.35453949369618776,3.165632233557147e-05,-1.5328191133701097e-06,-8.534203141534183e-05,2.857561665002148
245,0.354540473803905,3.181303274102376e-05,-1.5007962136603937e-06,-8.535955519075349e-05,2.857561665002148
246,0.35454145804677867,3.198598416620513e-05,-1.4693967832490884e-06,-8.537495955880114e-05,2.857561665002148
247,0.35454244674208213,3.2169617052613124e-05,-1.4400686266291542e-06,-8.539563826198929e-05,2.857561665002148
248,0.35454344018783784,3.236290516159812e-05,-1.4124923794767155e-06,-8.542148658156968e-05,2.857561665002148
249,0.35454443863562835,3.256522508481297e-05,-1.3863899418542493e-06,-8.545215774886521e-05,2.857561665002148
250,0.35454544229027035,3.2776071019213763e-05,-1.3614579217668957e-06,-8.548731701709642e-05,2.857561665002148
251,0.35454645132069357,3.2994995768120815e-05,-1.3374476316940774e-06,-8.552664533366015e-05,2.857561665002148
252,0.3545474658728148,3.322158525378427e-05,-1.3141930766347177e-06,-8.556983957089156e-05,2.857561665002148
253,0.3545484860799138,3.386262468270118e-05,-1.3531939999145147e-06,-8.51787630380187e-05,2.857561665002148
254,0.354549512069108,3.4483405445762116e-05,-1.3906708529021208e-06,-8.478731526132041e-05,2.857561665002148
